"region_sido","region_sigungu","hospital_type","treated","shock_year","n_obs","population_median","outcome_mean","pre_mean","post_mean","pre_beta","post_beta","delta_beta","pre_beta_pop_ctrl","post_beta_pop_ctrl","delta_beta_pop_ctrl","control_beta","control_beta_pop_ctrl"
"광주","남구","종합병원",TRUE,2015,18,216311.5,3.27777777777778,3,3.45454545454545,-2.62696968473094e-17,0.136363636363636,0.136363636363636,-2.2930052474414e-17,0.180641744423383,0.180641744423383,NA,NA
"광주","동구","병원",TRUE,2015,18,103959.5,6.55555555555556,7.42857142857143,6,1.07142857142838,-0.3,-1.37142857142838,1.8697859835066,-0.435212063592633,-2.30499804709924,NA,NA
"광주","동구","상급종합병원",TRUE,2015,18,103959.5,2,2,2,4.33708640749253e-30,3.46797376569227e-17,3.46797376569184e-17,-2.3946732763065e-17,3.41799109755497e-17,5.81266437386147e-17,NA,NA
"광주","동구","의원",TRUE,2015,18,103959.5,120.722222222222,126.428571428571,117.090909090909,-0.678571428571455,0.145454545454568,0.824025974026024,0.147105523222451,-0.333599285489921,-0.480704808712372,NA,NA
"광주","동구","종합병원",TRUE,2015,18,103959.5,1,1,1,-8.75656561576981e-18,8.66993441423126e-18,1.74265000300011e-17,7.75409208372133e-19,-1.26605413519915e-17,-1.34359505603636e-17,NA,NA
"광주","북구","병원",TRUE,2015,18,440419.5,21.6111111111111,18,23.9090909090909,1.00000000000005,0.427272727272731,-0.572727272727319,0.415928078293839,-0.417028928145006,-0.832957006438845,NA,NA
"광주","북구","의원",TRUE,2015,18,440419.5,250.666666666667,238.571428571429,258.363636363636,-2.49999999999984,4.5090909090909,7.00909090909074,-1.3181397007582,6.66619179982778,7.98433150058599,NA,NA
"광주","북구","종합병원",TRUE,2015,18,440419.5,5.16666666666667,4.57142857142857,5.54545454545455,0.285714285714243,0.136363636363636,-0.149350649350606,0.15988580158048,0.00184721555244273,-0.158038586028037,NA,NA
"광주","서구","병원",TRUE,2015,18,303695.5,16.6111111111111,11.2857142857143,20,0.892857142857197,0.68181818181818,-0.211038961039017,0.765352145547635,0.776153644357368,0.0108014988097326,NA,NA
"광주","서구","의원",TRUE,2015,18,303695.5,233.777777777778,200.857142857143,254.727272727273,6.42857142857136,4.72727272727269,-1.70129870129867,6.3779536535452,6.32428493995347,-0.0536687135917253,NA,NA
"광주","서구","종합병원",TRUE,2015,18,303695.5,4.83333333333333,4.57142857142857,5,0.214285714285702,-5.86389427177186e-17,-0.214285714285702,0.113663341177964,5.27593453043527e-17,-0.113663341177964,NA,NA
"울산","남구","병원",TRUE,2011,18,338076.5,19.4444444444444,19.3333333333333,19.4666666666667,0.500000000000078,-0.0178571428571472,-0.517857142857225,0.317692375823264,-0.249488735784557,-0.567181111607821,NA,NA
"울산","남구","의원",TRUE,2011,18,338076.5,254,221.666666666667,260.466666666667,6.49999999999988,4.49285714285729,-2.00714285714259,5.58846187909309,6.57048385481508,0.982021975721985,NA,NA
"울산","남구","종합병원",TRUE,2011,18,338076.5,2.16666666666667,1,2.4,6.46514616327166e-30,0.167857142857143,0.167857142857143,4.82623786410029e-17,0.30877573152134,0.30877573152134,NA,NA
"울산","동구","병원",TRUE,2011,18,170184.5,0.888888888888889,0,1.06666666666667,0,-0.0571428571428555,-0.0571428571428555,0,0.238663150208429,0.238663150208429,NA,NA
"울산","동구","상급종합병원",TRUE,2011,18,170184.5,0.444444444444444,0,0.533333333333333,0,0.0678571428571444,0.0678571428571444,0,0.174885715175897,0.174885715175897,NA,NA
"울산","동구","의원",TRUE,2011,18,170184.5,84.3888888888889,81.6666666666667,84.9333333333333,-1.50000000000024,0.382142857142843,1.88214285714308,-28.0873263467319,1.14788594117476,29.2352122879067,NA,NA
"울산","동구","종합병원",TRUE,2011,18,170184.5,0.555555555555556,1,0.466666666666667,-6.61826114757098e-17,-0.0678571428571462,-0.0678571428571461,-7.70030087387178e-16,-0.174885715175922,-0.174885715175921,NA,NA
"울산","북구","병원",TRUE,2011,18,198001.5,3.61111111111111,3.66666666666667,3.6,0.500000000000024,0.0249999999999961,-0.475000000000028,13.2299350905421,0.0746603377488738,-13.1552747527932,NA,NA
"울산","북구","의원",TRUE,2011,18,198001.5,65,52,67.6,3.00000000000138,1.43214285714289,-1.56785714285849,-73.3796105441532,1.86030073845017,75.2399112826034,NA,NA
"울산","북구","종합병원",TRUE,2011,18,198001.5,0.888888888888889,0,1.06666666666667,0,0.16785714285714,0.16785714285714,0,0.173955735490511,0.173955735490511,NA,NA
"울산","울주군","병원",TRUE,2011,18,219085.5,6.27777777777778,6.33333333333333,6.26666666666667,-0.500000000000024,-0.0928571428571434,0.407142857142881,-3.11196313379,-0.240958169084761,2.87100496470524,NA,NA
"울산","울주군","의원",TRUE,2011,18,219085.5,68.5555555555556,55.3333333333333,71.2,5.00000000000055,1.73214285714285,-3.2678571428577,10.2239262675861,1.77040771314825,-8.45351855443787,NA,NA
"울산","울주군","종합병원",TRUE,2011,18,219085.5,1,1,1,6.61826114756832e-17,-7.78692969442666e-18,-7.39695411701099e-17,-2.7955047106982e-16,-2.92736341383598e-18,2.76623107655984e-16,NA,NA
"울산","중구","병원",TRUE,2011,18,232303.5,7.72222222222222,6,8.06666666666667,0.99999999999952,-0.439285714285711,-1.43928571428523,0.999999999999447,0.00916070267860352,-0.990839297320843,NA,NA
"울산","중구","의원",TRUE,2011,18,232303.5,103.555555555556,97,104.866666666667,3.00000000000103,0.935714285714283,-2.06428571428675,3.00000000000088,0.536734769116035,-2.46326523088484,NA,NA
"울산","중구","종합병원",TRUE,2011,18,232303.5,1.5,1,1.6,6.48824067319017e-30,0.0964285714285743,0.0964285714285743,-2.02290732138275e-17,0.0971593055572707,0.0971593055572708,NA,NA
"전남","강진군","병원",FALSE,NA,18,37310.5,2,NA,NA,NA,NA,NA,NA,NA,NA,-0.0743034055727466,0.620622932121645
"전남","강진군","의원",FALSE,NA,18,37310.5,18.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,0.22187822497421,0.151587755905978
"전남","강진군","종합병원",FALSE,NA,18,37310.5,0.0555555555555556,NA,NA,NA,NA,NA,NA,NA,NA,-0.017543859649123,-0.164767214626547
"전남","고흥군","병원",FALSE,NA,18,67196,2.44444444444444,NA,NA,NA,NA,NA,NA,NA,NA,0.0619195046439623,1.54591030055682
"전남","고흥군","의원",FALSE,NA,18,67196,33.3888888888889,NA,NA,NA,NA,NA,NA,NA,NA,-0.00515995872032822,-1.13006412067142
"전남","고흥군","종합병원",FALSE,NA,18,67196,1.55555555555556,NA,NA,NA,NA,NA,NA,NA,NA,-0.061919504643963,-1.54591030055905
"전남","곡성군","병원",TRUE,2012,18,30265.5,1,1,1,0,2.17316246619295e-18,2.17316246619295e-18,0,-2.9653427807634e-18,-2.9653427807634e-18,NA,NA
"전남","곡성군","의원",TRUE,2012,18,30265.5,14.2222222222222,15.25,13.9285714285714,0.100000000000035,-0.147252747252749,-0.247252747252784,1.29675267980789,-0.236435299239265,-1.53318797904716,NA,NA
"전남","광양시","병원",TRUE,2012,18,152132.5,3.22222222222222,3.25,3.21428571428571,-0.299999999999998,0.0197802197802198,0.319780219780218,-0.951899330833833,0.0208103222146249,0.972709653048458,NA,NA
"전남","광양시","의원",TRUE,2012,18,152132.5,54.7222222222222,46,57.2142857142857,0.799999999999976,0.894505494505495,0.0945054945055197,1.42322766918551,0.867374933012401,-0.555852736173108,NA,NA
"전남","광양시","종합병원",TRUE,2012,18,152132.5,1,0,1.28571428571429,0,0.0879120879120878,0.0879120879120878,0,0.0909382804412844,0.0909382804412844,NA,NA
"전남","구례군","병원",TRUE,2012,18,27116,1,1,1,0,1.69023747370598e-18,1.69023747370598e-18,0,-8.56428332608567e-19,-8.56428332608567e-19,NA,NA
"전남","구례군","의원",TRUE,2012,18,27116,10.1111111111111,9.5,10.2857142857143,0.4,0.0527472527472533,-0.347252747252746,0.298579528355724,-0.0851316785994872,-0.383711206955211,NA,NA
"전남","나주시","병원",TRUE,2015,18,107243,4.44444444444444,6.28571428571429,3.27272727272727,0.0714285714285676,-0.563636363636367,-0.635064935064935,0.163269427883626,-0.567034218847261,-0.730303646730887,NA,NA
"전남","나주시","의원",TRUE,2015,18,107243,56.2777777777778,48.4285714285714,61.2727272727273,0.142857142857156,1.64545454545459,1.50259740259743,0.145562620201541,0.409324869307729,0.263762249106188,NA,NA
"전남","나주시","종합병원",TRUE,2015,18,107243,1.27777777777778,1,1.45454545454545,2.16843256407749e-30,0.136363636363635,0.136363636363635,5.1353924114776e-18,0.181272519818216,0.181272519818216,NA,NA
"전남","담양군","병원",TRUE,2012,18,47093,3.16666666666667,4.75,2.71428571428571,0.299999999999983,-0.338461538461533,-0.638461538461516,0.222853240718943,-0.429001765410464,-0.651855006129407,NA,NA
"전남","담양군","의원",TRUE,2012,18,47093,23.3888888888889,25,22.9285714285714,0.399999999999999,0.116483516483512,-0.283516483516488,0.332570705205681,-0.417053005255919,-0.749623710461601,NA,NA
"전남","목포시","병원",TRUE,2015,18,236059,14.5555555555556,14.2857142857143,14.7272727272727,-0.10714285714291,0.490909090909092,0.598051948052002,0.828271046598533,1.04954353666778,0.221272490069245,NA,NA
"전남","목포시","의원",TRUE,2015,18,236059,135.777777777778,140.428571428571,132.818181818182,-0.892857142856944,-0.927272727272746,-0.0344155844158022,-0.711249595597883,-1.6796488998285,-0.96839930423062,NA,NA
"전남","목포시","종합병원",TRUE,2015,18,236059,4.77777777777778,4.42857142857143,5,0.214285714285696,7.32986783971558e-17,-0.214285714285696,0.212241819379393,4.990503079192e-16,-0.212241819379392,NA,NA
"전남","무안군","병원",TRUE,2015,18,82050,1.38888888888889,1.14285714285714,1.54545454545455,0.107142857142833,-0.136363636363636,-0.243506493506469,0.126874648520944,-0.0074163433637061,-0.13429099188465,NA,NA
"전남","무안군","의원",TRUE,2015,18,82050,41.1111111111111,33.5714285714286,45.9090909090909,2.03571428571448,1.07272727272729,-0.962987012987188,2.24724577363387,0.913727096978936,-1.33351867665493,NA,NA
"전남","무안군","종합병원",TRUE,2015,18,82050,1,1,1,5.83771041051726e-18,1.73398688284589e-17,1.15021584179417e-17,2.77647253937106e-17,1.82227559260808e-17,-9.54196946762976e-18,NA,NA
"전남","보성군","병원",FALSE,NA,18,44112,2,NA,NA,NA,NA,NA,NA,NA,NA,-5.99762016981667e-18,2.37031834024755e-16
"전남","보성군","의원",FALSE,NA,18,44112,23.6111111111111,NA,NA,NA,NA,NA,NA,NA,NA,-0.211558307533547,-1.1044138909171
"전남","순천시","병원",TRUE,2012,18,277662.5,13.8333333333333,6.5,15.9285714285714,0.8,0.534065934065945,-0.265934065934055,1.81851034385532,0.443116920908139,-1.37539342294718,NA,NA
"전남","순천시","의원",TRUE,2012,18,277662.5,131.166666666667,127.25,132.285714285714,-2.1,2.00879120879118,4.10879120879118,-0.0897051291941841,2.12280638158949,2.21251151078367,NA,NA
"전남","순천시","종합병원",TRUE,2012,18,277662.5,4.94444444444444,4.25,5.14285714285714,0.3,0.0967032967032926,-0.203296703296707,0.53524423760264,0.115875938418606,-0.419368299184034,NA,NA
"전남","신안군","병원",FALSE,NA,18,42361,2.11111111111111,NA,NA,NA,NA,NA,NA,NA,NA,-0.00412796697626449,0.0175572940132463
"전남","신안군","의원",FALSE,NA,18,42361,11.0555555555556,NA,NA,NA,NA,NA,NA,NA,NA,0.128998968008246,0.0295740150813422
"전남","여수시","병원",TRUE,2012,18,287685,6.38888888888889,5,6.78571428571429,0.6,0.103296703296701,-0.496703296703299,0.22308725005582,0.145083699660754,-0.0780035503950657,NA,NA
"전남","여수시","의원",TRUE,2012,18,287685,145.722222222222,129.25,150.428571428571,1.9,1.99120879120887,0.0912087912088744,-0.467345529698477,3.12449807072699,3.59184360042546,NA,NA
"전남","여수시","종합병원",TRUE,2012,18,287685,2.94444444444444,3,2.92857142857143,0,-0.0109890109890107,-0.0109890109890107,0,-0.0427146329774026,-0.0427146329774026,NA,NA
"전남","영광군","병원",FALSE,NA,18,55196,0.888888888888889,NA,NA,NA,NA,NA,NA,NA,NA,-0.163054695562433,-0.0597246796089909
"전남","영광군","의원",FALSE,NA,18,55196,32.5555555555556,NA,NA,NA,NA,NA,NA,NA,NA,0.0784313725490289,0.304684772257089
"전남","영광군","종합병원",FALSE,NA,18,55196,1.61111111111111,NA,NA,NA,NA,NA,NA,NA,NA,0.0794633642930835,0.0483810056424842
"전남","영암군","병원",TRUE,2015,18,56330.5,2.22222222222222,2.42857142857143,2.09090909090909,0.321428571428547,-0.0454545454545464,-0.366883116883093,0.462113852502197,0.204974374932307,-0.257139477569891,NA,NA
"전남","영암군","의원",TRUE,2015,18,56330.5,23.2777777777778,22.4285714285714,23.8181818181818,-0.17857142857151,0.272727272727271,0.451298701298781,0.135556449158015,1.20554532929988,1.06998888014187,NA,NA
"전남","완도군","병원",FALSE,NA,18,52388.5,1,NA,NA,NA,NA,NA,NA,NA,NA,1.2994843701281e-17,-1.10205545486797e-17
"전남","완도군","의원",FALSE,NA,18,52388.5,22.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,0.109391124870998,0.975330206030158
"전남","장성군","병원",TRUE,2015,18,46107.5,2.33333333333333,2.85714285714286,2,-0.250000000000029,2.04041945367776e-30,0.250000000000029,-0.358448572409196,1.09117925967804e-17,0.358448572409196,NA,NA
"전남","장성군","의원",TRUE,2015,18,46107.5,18.5,19.7142857142857,17.7272727272727,-1.31121874588826e-14,-0.218181818181816,-0.218181818181803,-0.0251070990629821,-0.120056068709929,-0.0949489696469474,NA,NA
"전남","장흥군","병원",FALSE,NA,18,40402.5,1.27777777777778,NA,NA,NA,NA,NA,NA,NA,NA,0.0670794633642951,-0.0189566835982479
"전남","장흥군","의원",FALSE,NA,18,40402.5,23.7777777777778,NA,NA,NA,NA,NA,NA,NA,NA,-0.101135190918465,-0.0995397703645498
"전남","장흥군","종합병원",FALSE,NA,18,40402.5,1,NA,NA,NA,NA,NA,NA,NA,NA,-1.09956369780034e-17,-1.8117290896046e-17
"전남","진도군","병원",FALSE,NA,18,31921.5,2,NA,NA,NA,NA,NA,NA,NA,NA,-2.19912739560069e-17,-5.46691605052722e-17
"전남","진도군","의원",FALSE,NA,18,31921.5,15.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,0.119711042311664,0.492794597367998
"전남","함평군","병원",TRUE,2015,18,34362.5,2,2,2,-1.75131312315407e-17,-2.60098032426893e-17,-8.49667201114858e-18,4.28169011106036e-18,4.74092230554671e-16,4.69810540443611e-16,NA,NA
"전남","함평군","의원",TRUE,2015,18,34362.5,16.2777777777778,17.7142857142857,15.3636363636364,0.178571428571461,-0.281818181818187,-0.460389610389648,1.87387256521649,0.0897708890803298,-1.78410167613616,NA,NA
"전남","해남군","병원",TRUE,2015,18,74362.5,2.83333333333333,4,2.09090909090909,1.1675420821037e-17,-0.272727272727272,-0.272727272727272,4.41205151913997e-17,-1.51559806064621,-1.51559806064621,NA,NA
"전남","해남군","의원",TRUE,2015,18,74362.5,37.3333333333333,36.2857142857143,38,-0.0357142857142593,0.518181818181825,0.553896103896085,-0.612942841607719,2.93526126116319,3.54820410277091,NA,NA
"전남","해남군","종합병원",TRUE,2015,18,74362.5,1.5,1,1.81818181818182,-5.83771041051134e-18,0.0818181818181827,0.0818181818181827,-1.5866287956216e-17,0.45360431698964,0.45360431698964,NA,NA
"전남","화순군","병원",TRUE,2015,18,64991.5,3.38888888888889,3.85714285714286,3.09090909090909,0.107142857142853,-0.0454545454545446,-0.152597402597397,0.281096051973514,0.0578556251176025,-0.223240426855911,NA,NA
"전남","화순군","상급종합병원",TRUE,2015,18,64991.5,0.777777777777778,0.428571428571429,1,0.214285714285747,-1.733986882846e-17,-0.214285714285747,0.175145416039411,4.0774404237667e-17,-0.17514541603941,NA,NA
"전남","화순군","의원",TRUE,2015,18,64991.5,30.2222222222222,30.8571428571429,29.8181818181818,-1,0.445454545454556,1.44545454545456,0.637580636356193,-0.961925591639915,-1.59950622799611,NA,NA
"전남","화순군","종합병원",TRUE,2015,18,64991.5,0.222222222222222,0.571428571428571,0,-0.214285714285729,0,0.214285714285729,-0.175145416038862,0,0.175145416038862,NA,NA
"전북","고창군","병원",TRUE,2015,18,60055.5,0.833333333333333,0.714285714285714,0.909090909090909,-0.0714285714285644,0.0454545454545442,0.116883116883109,-0.0773049152136321,0.189848463867706,0.267153379081338,NA,NA
"전북","고창군","의원",TRUE,2015,18,60055.5,30.8888888888889,31.1428571428571,30.7272727272727,0.928571428571525,-0.363636363636363,-1.29220779220789,0.941435834706807,-0.671607250594107,-1.61304308530091,NA,NA
"전북","고창군","종합병원",TRUE,2015,18,60055.5,1,1,1,-5.83771041051285e-18,4.33496720711616e-18,1.0172677617629e-17,-6.17663870272985e-18,-4.26406442629177e-17,-3.64640055601878e-17,NA,NA
"전북","남원시","병원",TRUE,2012,18,83734.5,1.88888888888889,2.75,1.64285714285714,-0.299999999999983,-0.0989010989010986,0.201098901098885,-0.374001932518497,0.176319478242417,0.550321410760913,NA,NA
"전북","남원시","의원",TRUE,2012,18,83734.5,57.0555555555556,54.75,57.7142857142857,2.49999999999992,-0.118681318681321,-2.61868131868124,1.0800396804778,0.61786052755026,-0.462179152927535,NA,NA
"전북","남원시","종합병원",TRUE,2012,18,83734.5,1.44444444444444,2,1.28571428571429,0,-0.0879120879120889,-0.0879120879120889,0,-0.441021956978145,-0.441021956978145,NA,NA
"전북","무주군","의원",FALSE,NA,18,24879,12,NA,NA,NA,NA,NA,NA,NA,NA,-0.0846233230134144,0.444378551036424
"전북","부안군","병원",TRUE,2015,18,56467,3.44444444444444,2,4.36363636363636,0.214285714285714,-0.0818181818181816,-0.296103896103896,-0.0338263435326904,0.780606565797747,0.814432909330438,NA,NA
"전북","부안군","의원",TRUE,2015,18,56467,27.1666666666667,29.8571428571429,25.4545454545455,-0.749999999999883,-0.172727272727262,0.577272727272621,-0.383950001358148,1.39701532062383,1.78096532198198,NA,NA
"전북","부안군","종합병원",TRUE,2015,18,56467,1,1,1,8.75656561577146e-18,4.33496720711264e-18,-4.42159840865882e-18,7.92182737949227e-18,-1.30317463658315e-16,-1.38239291037807e-16,NA,NA
"전북","순창군","병원",TRUE,2012,18,29597.5,0.888888888888889,0.5,1,0.4,-3.13901245116722e-18,-0.4,0.960149096663237,-8.06816158322545e-18,-0.960149096663237,NA,NA
"전북","순창군","의원",TRUE,2012,18,29597.5,15.8333333333333,15.5,15.9285714285714,0.599999999999967,0.0373626373626289,-0.562637362637338,0.0171758864616075,-0.0403881025233642,-0.0575639889849716,NA,NA
"전북","임실군","병원",TRUE,2012,18,29961,0.888888888888889,0.75,0.928571428571429,0.299999999999998,-0.0285714285714343,-0.328571428571433,0.117462554006745,-0.0116587381753542,-0.129121292182099,NA,NA
"전북","임실군","의원",TRUE,2012,18,29961,14.1666666666667,13.75,14.2857142857143,-0.7,0.0439560439560418,0.743956043956041,-0.518693989621181,0.0256686999074616,0.544362689528642,NA,NA
"전북","장수군","의원",FALSE,NA,18,23203,8,NA,NA,NA,NA,NA,NA,NA,NA,-0.0206398348813182,0.0830961093945723
"전북","정읍시","병원",TRUE,2015,18,114474.5,4.83333333333333,5.57142857142857,4.36363636363636,0.21428571428568,-0.190909090909091,-0.405194805194771,0.176915336640217,-0.397054712685323,-0.57397004932554,NA,NA
"전북","정읍시","의원",TRUE,2015,18,114474.5,72.9444444444444,70.8571428571429,74.2727272727273,0.0357142857142304,0.200000000000001,0.16428571428577,-1.84170601091717,2.46552356562826,4.30722957654544,NA,NA
"전북","정읍시","종합병원",TRUE,2015,18,114474.5,1,1,1,2.16881271705948e-30,8.66993441422796e-18,8.66993441422579e-18,-1.47548799941847e-17,-1.26758841976432e-16,-1.12003961982247e-16,NA,NA
"전북","진안군","병원",TRUE,2012,18,26136,1.55555555555556,1,1.71428571428571,0,0.0879120879120904,0.0879120879120904,0,0.298616705317401,0.298616705317401,NA,NA
"전북","진안군","의원",TRUE,2012,18,26136,11.3888888888889,11.5,11.3571428571429,0.2,-0.25274725274724,-0.45274725274724,-0.36157663899876,-0.272671797204394,0.088904841794366,NA,NA
"충남","당진시","병원",FALSE,NA,18,166439.5,4.11111111111111,NA,NA,NA,NA,NA,NA,NA,NA,-0.0412796697626424,0.00851179807598097
"충남","당진시","의원",FALSE,NA,18,166439.5,75.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,1.07120743034053,-0.30701924031068
"충남","당진시","종합병원",FALSE,NA,18,166439.5,0.777777777777778,NA,NA,NA,NA,NA,NA,NA,NA,0.057791537667698,-0.0302477883502173
"충남","보령시","병원",FALSE,NA,18,103535.5,2.88888888888889,NA,NA,NA,NA,NA,NA,NA,NA,-0.13828689370485,-0.0776466426249825
"충남","보령시","의원",FALSE,NA,18,103535.5,54.1111111111111,NA,NA,NA,NA,NA,NA,NA,NA,0.286893704850361,0.683392905664414
"충남","보령시","종합병원",FALSE,NA,18,103535.5,1,NA,NA,NA,NA,NA,NA,NA,NA,1.09956369780045e-17,9.61069553368868e-18
"충남","서산시","병원",FALSE,NA,18,171233,0.166666666666667,NA,NA,NA,NA,NA,NA,NA,NA,0.0464396284829721,0.150728735083823
"충남","서산시","의원",FALSE,NA,18,171233,74.7222222222222,NA,NA,NA,NA,NA,NA,NA,NA,0.894736842105294,1.896078948293
"충남","서산시","종합병원",FALSE,NA,18,171233,2,NA,NA,NA,NA,NA,NA,NA,NA,-2.19912739560069e-17,7.39333822984306e-18
"충남","예산군","병원",FALSE,NA,18,80838.5,1.22222222222222,NA,NA,NA,NA,NA,NA,NA,NA,0.0577915376676987,0.163092978807868
"충남","예산군","의원",FALSE,NA,18,80838.5,40.7222222222222,NA,NA,NA,NA,NA,NA,NA,NA,-0.0361197110423064,-0.364628857835556
"충남","예산군","종합병원",FALSE,NA,18,80838.5,1,NA,NA,NA,NA,NA,NA,NA,NA,1.69932571478277e-17,7.98422714584374e-17
"충남","청양군","병원",TRUE,2015,18,32201.5,0.888888888888889,1.14285714285714,0.727272727272727,0.0714285714285715,-0.218181818181815,-0.289610389610387,0.0702325651778572,-0.199114012062373,-0.26934657724023,NA,NA
"충남","청양군","의원",TRUE,2015,18,32201.5,9.83333333333333,9.57142857142857,10,0.107142857142844,-1.46597356794282e-16,-0.107142857142844,-0.000937051749610538,-5.58898502663806e-16,0.000937051749609979,NA,NA
"충남","태안군","병원",FALSE,NA,18,62658.5,0.444444444444444,NA,NA,NA,NA,NA,NA,NA,NA,-0.00825593395252685,0.05285744446149
"충남","태안군","의원",FALSE,NA,18,62658.5,29,NA,NA,NA,NA,NA,NA,NA,NA,-0.00825593395252381,-0.0882444732420363
"충남","홍성군","병원",FALSE,NA,18,97796,0.722222222222222,NA,NA,NA,NA,NA,NA,NA,NA,-0.135190918472647,-0.060494679813314
"충남","홍성군","의원",FALSE,NA,18,97796,44.1111111111111,NA,NA,NA,NA,NA,NA,NA,NA,0.943240454076383,0.751930180667816
"충남","홍성군","종합병원",FALSE,NA,18,97796,1,NA,NA,NA,NA,NA,NA,NA,NA,-1.29948437012772e-17,-4.14304323131371e-18
"충북","괴산군","병원",FALSE,NA,18,38090.5,2.05555555555556,NA,NA,NA,NA,NA,NA,NA,NA,-0.0134158926728596,-0.0117917924003529
"충북","괴산군","의원",FALSE,NA,18,38090.5,10.4444444444444,NA,NA,NA,NA,NA,NA,NA,NA,-0.262125902992782,-0.243141052798842
"충북","단양군","병원",TRUE,2021,18,30379,0.722222222222222,1,0,9.48938698541804e-20,0,-9.48938698541804e-20,3.02971712354094e-19,0,-3.02971712354094e-19,NA,NA
"충북","단양군","의원",TRUE,2021,18,30379,7,7,7,-0.0769230769230773,7.10516162349375e-17,0.0769230769230774,-0.135393101175003,-1.14730980135732e-16,0.135393101175003,NA,NA
"충북","보은군","병원",FALSE,NA,18,34137,1.77777777777778,NA,NA,NA,NA,NA,NA,NA,NA,-0.0577915376676988,0.0602804139764597
"충북","보은군","의원",FALSE,NA,18,34137,15.3888888888889,NA,NA,NA,NA,NA,NA,NA,NA,-0.124871001031989,0.0680578771425939
"충북","영동군","병원",FALSE,NA,18,50258,1.05555555555556,NA,NA,NA,NA,NA,NA,NA,NA,-0.00928792569659514,-0.00836785615898607
"충북","영동군","의원",FALSE,NA,18,50258,25.1111111111111,NA,NA,NA,NA,NA,NA,NA,NA,0.0288957688338487,-0.0642221403277868
"충북","음성군","병원",FALSE,NA,18,93066.5,4.27777777777778,NA,NA,NA,NA,NA,NA,NA,NA,-0.281733746130029,-0.297529071009977
"충북","음성군","의원",FALSE,NA,18,93066.5,42.2222222222222,NA,NA,NA,NA,NA,NA,NA,NA,0.390092879256968,0.414788250944533
"충북","제천시","병원",TRUE,2021,18,135659,1.72222222222222,2,1,-0.104395604395609,-7.86676110793072e-17,0.104395604395608,-0.0479220330687761,-1.40267451882856e-16,0.0479220330687759,NA,NA
"충북","제천시","의원",TRUE,2021,18,135659,81.1111111111111,79.9230769230769,84.2,0.434065934065935,-0.599999999999952,-1.03406593406589,0.557545372667698,1.37510095308753,0.817555580419833,NA,NA
"충북","제천시","종합병원",TRUE,2021,18,135659,1.83333333333333,1.76923076923077,2,0.0824175824175827,-7.86676110793204e-17,-0.0824175824175828,0.122416764102833,7.9128182531026e-16,-0.122416764102832,NA,NA
"충북","증평군","병원",FALSE,NA,18,36675.5,1.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,-0.0887512899896805,-0.242816529345307
"충북","증평군","의원",FALSE,NA,18,36675.5,19.1111111111111,NA,NA,NA,NA,NA,NA,NA,NA,0.206398348813209,0.306694032457032
"충북","진천군","병원",TRUE,2011,18,71813.5,0.833333333333333,1.33333333333333,0.733333333333333,0.50000000000008,-0.0249999999999969,-0.525000000000077,6.7288305032917,0.156929869781313,-6.57190063351038,NA,NA
"충북","진천군","의원",TRUE,2011,18,71813.5,31,24.6666666666667,32.2666666666667,3.53865330667039e-14,1.41071428571428,1.41071428571425,12.4576610065848,0.268856125244298,-12.1888048813405,NA,NA
"충북","진천군","종합병원",TRUE,2011,18,71813.5,0.555555555555556,0,0.666666666666667,0,0.0892857142857143,0.0892857142857143,0,-0.046863617626053,-0.046863617626053,NA,NA
"충북","충주시","병원",FALSE,NA,18,208333,3.05555555555556,NA,NA,NA,NA,NA,NA,NA,NA,0.0505675954592389,0.0594325468905629
"충북","충주시","의원",FALSE,NA,18,208333,116.388888888889,NA,NA,NA,NA,NA,NA,NA,NA,1.71207430340558,1.70764407376125
"충북","충주시","종합병원",FALSE,NA,18,208333,2,NA,NA,NA,NA,NA,NA,NA,NA,-3.39865142956443e-17,-2.86737918875864e-17
