year,station_name,terminal_station,ktx_travel_time_min,ktx_travel_time_median,ktx_travel_time_mean,interval_minutes,n_trains
2018,마산역,서울역,169,184.0,181.85714285714286,77.3076923076923,14
2018,만종역,서울역,68,69.0,69.92307692307692,85.0,13
2018,목포역,서울역,144,169.0,170.5,175.0,6
2018,목포역,용산역,137,158.0,159.44444444444446,58.529411764705884,18
2018,밀양역,서울역,135,146.0,145.45,54.05263157894737,20
2018,부산역,서울역,135,162.0,165.03125,17.38095238095238,64
2018,상봉역,서울역,25,26.0,26.22222222222222,104.75,9
2018,서대전역,서울역,74,74.0,74.33333333333333,322.0,3
2018,서대전역,용산역,62,68.0,67.0,76.36363636363636,12
2018,수원역,서울역,30,33.0,32.75,229.66666666666666,4
2018,순천역,서울역,166,176.0,173.6,194.75,5
2018,순천역,용산역,148,162.0,166.21428571428572,77.53846153846153,14
2018,신경주역,서울역,116,128.0,129.66666666666666,52.7,21
2018,양평역,서울역,47,47.0,48.45454545454545,90.3,11
2018,여수엑스포역,서울역,186,197.0,195.0,195.0,5
2018,여수엑스포역,용산역,168,183.5,187.42857142857142,77.6923076923077,14
2018,여천역,서울역,182,191.5,189.75,260.0,4
2018,여천역,용산역,169,177.0,180.4,103.33333333333333,10
2018,영등포역,서울역,9,9.0,9.25,231.0,4
2018,오송역,서울역,45,53.0,52.57627118644068,24.56896551724138,59
2018,오송역,용산역,44,51.5,50.714285714285715,38.51851851851852,28
2018,용산역,서울역,5,5.0,6.866666666666666,62.07142857142857,15
2018,울산역,서울역,128,139.0,141.27777777777777,30.97142857142857,36
2018,익산역,서울역,79,89.0,93.76923076923077,72.41666666666667,13
2018,익산역,용산역,69,83.0,89.52380952380952,25.341463414634145,42
2018,전주역,서울역,104,112.0,112.6,196.0,5
2018,전주역,용산역,91,102.0,108.46666666666667,71.85714285714286,15
2018,정읍역,서울역,104,110.0,110.2,218.75,5
2018,정읍역,용산역,88,100.0,103.06666666666666,68.64285714285714,15
2018,진부역,서울역,96,99.5,100.7,100.0,10
2018,진영역,서울역,162,163.0,164.0,178.4,6
2018,진주역,서울역,195,209.0,206.71428571428572,138.33333333333334,7
2018,창원역,서울역,169,181.0,179.28571428571428,167.5,7
2018,창원중앙역,서울역,157,172.5,169.4,103.11111111111111,10
2018,천안아산역,서울역,35,40.0,40.48076923076923,27.254901960784313,52
2018,천안아산역,용산역,35,38.0,39.13636363636363,46.19047619047619,22
2018,청량리역,서울역,19,20.0,20.0,81.47058823529412,18
2018,평창역,서울역,89,94.0,93.91666666666667,86.81818181818181,12
2018,포항역,서울역,143,150.0,149.64285714285714,72.6923076923077,14
2018,횡성역,서울역,73,78.0,78.0,100.0,10
2019,강릉역,서울역,113,119.0,118.94444444444444,60.0,18
2019,경산역,서울역,129,129.5,129.5,745.0,2
2019,계룡역,서울역,90,90.0,90.0,,1
2019,계룡역,용산역,77,82.0,81.55555555555556,105.0,9
2019,곡성역,서울역,143,152.5,151.25,244.33333333333334,4
2019,곡성역,용산역,131,141.0,143.57142857142858,122.16666666666667,7
2019,공주역,서울역,70,77.0,75.7,96.66666666666667,10
2019,공주역,용산역,61,66.5,66.625,58.93333333333333,16
2019,광명역,서울역,14,15.0,17.681318681318682,15.877777777777778,91
2019,광명역,용산역,13,15.0,15.81081081081081,37.72222222222222,37
2019,광주송정역,서울역,108,127.0,132.375,124.42857142857143,8
2019,광주송정역,용산역,100,117.0,121.17391304347827,46.54545454545455,23
2019,구례구역,서울역,152,158.0,157.0,387.0,3
2019,구례구역,용산역,140,148.0,153.5,184.8,6
2019,구포역,서울역,162,174.0,172.88888888888889,121.0,9
2019,김제역,서울역,147,147.0,147.0,,1
2019,김제역,용산역,142,142.5,142.5,673.0,2
2019,김천(구미)역,서울역,83,90.0,90.22857142857143,28.88235294117647,35
2019,나주역,서울역,134,145.0,156.75,290.3333333333333,4
2019,나주역,용산역,111,129.0,136.4,70.5,15
2019,남원역,서울역,131,139.0,139.0,173.4,6
2019,남원역,용산역,114,129.0,131.625,67.0,16
2019,논산역,서울역,108,108.0,108.0,,1
2019,논산역,용산역,95,99.0,99.33333333333333,105.0,9
2019,대전역,서울역,53,66.0,67.65,14.16161616161616,100
2019,동대구역,서울역,94,111.0,111.76530612244898,11.082474226804123,98
2019,둔내역,서울역,80,83.0,83.44444444444444,120.625,9
2019,마산역,서울역,168,185.0,182.75,66.66666666666667,16
2019,만종역,서울역,68,69.0,69.92307692307692,85.0,13
2019,목포역,서울역,141,167.0,172.66666666666666,174.2,6
2019,목포역,용산역,136,155.0,160.27777777777777,58.05882352941177,18
2019,밀양역,서울역,133,147.0,145.63636363636363,48.666666666666664,22
2019,부산역,서울역,135,162.0,166.0909090909091,16.846153846153847,66
2019,상봉역,서울역,25,26.0,26.22222222222222,104.75,9
2019,서대전역,서울역,75,77.5,77.5,644.0,2
2019,서대전역,용산역,62,67.0,67.0909090909091,84.0,11
2019,수원역,서울역,30,34.5,33.666666666666664,158.2,6
2019,순천역,서울역,166,174.5,173.16666666666666,173.6,6
2019,순천역,용산역,144,161.5,164.6875,67.26666666666667,16
2019,신경주역,서울역,118,128.0,131.77272727272728,49.476190476190474,22
2019,양평역,서울역,47,47.0,48.45454545454545,90.3,11
2019,여수엑스포역,서울역,186,195.5,194.66666666666666,173.2,6
2019,여수엑스포역,용산역,164,182.5,186.0,67.33333333333333,16
2019,여천역,서울역,180,190.0,188.8,216.75,5
2019,여천역,용산역,169,177.0,178.66666666666666,84.0,12
2019,영등포역,서울역,9,9.0,9.333333333333334,158.4,6
2019,오송역,서울역,45,53.0,52.81666666666667,17.64406779661017,60
2019,오송역,용산역,42,51.0,50.793103448275865,37.392857142857146,29
2019,용산역,서울역,5,6.0,7.8,62.07142857142857,15
2019,울산역,서울역,122,139.0,141.8684210526316,29.27027027027027,38
2019,익산역,서울역,79,92.0,94.57142857142857,66.84615384615384,14
2019,익산역,용산역,71,83.0,89.45454545454545,24.302325581395348,44
2019,장성역,서울역,179,179.0,179.0,,1
2019,장성역,용산역,174,174.5,174.5,673.0,2
2019,전주역,서울역,104,112.5,112.16666666666667,173.6,6
2019,전주역,용산역,87,102.0,106.94117647058823,62.875,17
2019,정읍역,서울역,104,114.0,119.16666666666667,174.2,6
2019,정읍역,용산역,88,103.0,107.625,64.06666666666666,16
2019,진부역,서울역,96,99.5,100.7,100.0,10
2019,진영역,서울역,162,166.0,165.71428571428572,148.66666666666666,7
2019,진주역,서울역,195,210.0,208.25,118.57142857142857,8
2019,창원역,서울역,162,181.0,179.42857142857142,166.66666666666666,7
2019,창원중앙역,서울역,157,173.0,171.07692307692307,80.0,13
2019,천안아산역,서울역,35,40.0,40.431372549019606,28.06,51
2019,천안아산역,용산역,35,39.0,39.43478260869565,44.09090909090909,23
2019,청량리역,서울역,19,20.0,20.0,81.47058823529412,18
2019,평창역,서울역,89,94.0,93.91666666666667,86.81818181818181,12
2019,포항역,서울역,143,150.0,149.6,67.5,15
2019,횡성역,서울역,73,78.0,78.0,100.0,10
2020,강릉역,서울역,113,119.5,119.71428571428571,78.46153846153847,14
2020,경산역,서울역,129,129.5,129.5,745.0,2
2020,계룡역,서울역,90,90.0,90.0,,1
2020,계룡역,용산역,77,82.0,81.55555555555556,105.0,9
2020,곡성역,서울역,143,152.5,151.25,244.33333333333334,4
2020,곡성역,용산역,131,141.0,143.57142857142858,122.16666666666667,7
2020,공주역,서울역,70,77.0,75.7,96.66666666666667,10
2020,공주역,용산역,61,65.5,66.1875,58.93333333333333,16
2020,광명역,서울역,14,15.0,17.804347826086957,15.703296703296703,92
2020,광명역,용산역,13,15.5,15.81578947368421,36.7027027027027,38
2020,광주송정역,서울역,108,127.0,132.375,124.42857142857143,8
2020,광주송정역,용산역,100,117.0,120.8695652173913,46.54545454545455,23
2020,구례구역,서울역,152,158.0,157.0,387.0,3
2020,구례구역,용산역,140,148.0,153.5,184.8,6
2020,구포역,서울역,162,174.0,172.88888888888889,121.0,9
2020,김제역,서울역,147,147.0,147.0,,1
2020,김제역,용산역,142,143.0,143.0,672.0,2
2020,김천(구미)역,서울역,83,90.0,90.2,28.91176470588235,35
2020,나주역,서울역,134,145.0,156.75,290.3333333333333,4
2020,나주역,용산역,111,128.0,135.93333333333334,70.5,15
2020,남원역,서울역,131,139.0,139.0,173.4,6
2020,남원역,용산역,114,129.0,131.625,67.0,16
2020,논산역,서울역,108,108.0,108.0,,1
2020,논산역,용산역,95,99.0,99.33333333333333,105.0,9
2020,대전역,서울역,53,66.0,67.66,14.16161616161616,100
2020,동대구역,서울역,94,111.0,111.75510204081633,11.082474226804123,98
2020,동해역,서울역,156,159.0,159.25,228.33333333333334,4
2020,둔내역,서울역,80,85.0,84.75,143.71428571428572,8
2020,마산역,서울역,168,185.0,182.8125,66.66666666666667,16
2020,만종역,서울역,68,69.5,70.25,68.0,16
2020,목포역,서울역,141,167.0,172.66666666666666,174.2,6
2020,목포역,용산역,136,154.5,159.88888888888889,58.05882352941177,18
2020,묵호역,서울역,149,152.0,152.25,228.33333333333334,4
2020,밀양역,서울역,133,147.0,145.5909090909091,48.666666666666664,22
2020,부산역,서울역,135,162.0,166.0909090909091,16.846153846153847,66
2020,상봉역,서울역,25,26.0,26.3,92.11111111111111,10
2020,서대전역,서울역,75,80.0,78.33333333333333,322.0,3
2020,서대전역,용산역,62,68.0,67.25,76.36363636363636,12
2020,수원역,서울역,30,34.5,33.666666666666664,158.2,6
2020,순천역,서울역,166,174.5,173.16666666666666,173.6,6
2020,순천역,용산역,144,161.5,164.6875,67.26666666666667,16
2020,신경주역,서울역,118,128.0,131.72727272727272,49.476190476190474,22
2020,양평역,서울역,47,48.5,48.833333333333336,91.54545454545455,12
2020,여수엑스포역,서울역,186,195.5,194.66666666666666,173.2,6
2020,여수엑스포역,용산역,164,182.5,186.0,67.33333333333333,16
2020,여천역,서울역,180,190.0,188.8,216.75,5
2020,여천역,용산역,169,177.0,178.66666666666666,84.0,12
2020,영등포역,서울역,9,9.0,9.333333333333334,158.4,6
2020,오송역,서울역,45,53.0,52.91803278688525,17.35,61
2020,오송역,용산역,42,51.0,50.733333333333334,36.10344827586207,30
2020,용산역,서울역,5,7.5,8.0,57.93333333333333,16
2020,울산역,서울역,122,139.0,141.8421052631579,29.27027027027027,38
2020,익산역,서울역,79,92.0,94.57142857142857,66.84615384615384,14
2020,익산역,용산역,71,83.0,89.29545454545455,24.302325581395348,44
2020,장성역,서울역,179,179.0,179.0,,1
2020,장성역,용산역,174,174.5,174.5,673.0,2
2020,전주역,서울역,104,112.5,112.16666666666667,173.6,6
2020,전주역,용산역,87,102.0,106.94117647058823,62.875,17
2020,정동진역,서울역,128,130.5,131.0,228.66666666666666,4
2020,정읍역,서울역,104,114.0,119.16666666666667,174.2,6
2020,정읍역,용산역,88,101.5,107.1875,64.06666666666666,16
2020,진부역,서울역,97,103.0,102.54545454545455,93.8,11
2020,진영역,서울역,162,165.0,165.57142857142858,148.66666666666666,7
2020,진주역,서울역,195,210.0,208.25,118.85714285714286,8
2020,창원역,서울역,162,181.0,179.42857142857142,166.66666666666666,7
2020,창원중앙역,서울역,157,173.0,171.07692307692307,80.0,13
2020,천안아산역,서울역,35,40.0,40.431372549019606,28.06,51
2020,천안아산역,용산역,35,38.0,39.17391304347826,44.09090909090909,23
2020,청량리역,서울역,19,20.0,20.0,84.0,18
2020,평창역,서울역,89,94.5,94.28571428571429,73.46153846153847,14
2020,포항역,서울역,143,150.0,149.66666666666666,67.5,15
2020,횡성역,서울역,75,79.5,79.0,99.55555555555556,10
2021,강릉역,서울역,111,119.0,120.28571428571429,78.84615384615384,14
2021,경산역,서울역,128,129.0,129.0,747.0,2
2021,계룡역,서울역,94,94.5,94.5,657.0,2
2021,계룡역,용산역,77,83.0,83.11111111111111,106.375,9
2021,곡성역,서울역,146,150.5,150.25,245.33333333333334,4
2021,곡성역,용산역,131,142.0,144.25,105.14285714285714,8
2021,공주역,서울역,70,78.0,77.8,96.44444444444444,10
2021,공주역,용산역,61,68.0,67.75,59.266666666666666,16
2021,광명역,서울역,16,16.0,18.282608695652176,15.714285714285714,92
2021,광명역,용산역,14,14.0,15.72972972972973,27.61111111111111,37
2021,광주송정역,서울역,109,127.0,141.0,108.375,9
2021,광주송정역,용산역,99,118.0,122.43478260869566,46.04545454545455,23
2021,구례구역,서울역,154,160.0,160.33333333333334,392.5,3
2021,구례구역,용산역,135,151.0,154.42857142857142,154.0,7
2021,구포역,서울역,163,173.0,172.55555555555554,120.75,9
2021,김제역,서울역,151,152.0,152.0,654.0,2
2021,김제역,용산역,143,144.5,144.5,654.0,2
2021,김천(구미)역,서울역,84,90.0,91.02777777777777,28.114285714285714,36
2021,나주역,서울역,131,145.0,155.0,216.75,5
2021,나주역,용산역,109,130.0,132.46666666666667,70.85714285714286,15
2021,남원역,서울역,136,140.5,141.0,173.2,6
2021,남원역,용산역,113,131.0,132.9375,67.46666666666667,16
2021,논산역,서울역,112,112.5,112.5,657.0,2
2021,논산역,용산역,95,101.0,101.11111111111111,106.375,9
2021,대전역,서울역,53,66.0,68.0990099009901,13.99,101
2021,동대구역,서울역,94,112.0,112.18181818181819,11.020408163265307,99
2021,동해역,서울역,156,159.0,159.25,228.33333333333334,4
2021,둔내역,서울역,83,85.0,85.33333333333333,125.75,9
2021,마산역,서울역,171,183.5,182.3125,66.86666666666666,16
2021,만종역,서울역,68,70.0,70.33333333333333,72.85714285714286,15
2021,목포역,서울역,143,172.0,183.85714285714286,144.5,7
2021,목포역,용산역,136,157.5,161.77777777777777,58.35294117647059,18
2021,묵호역,서울역,149,152.0,152.25,228.33333333333334,4
2021,밀양역,서울역,135,145.5,144.6818181818182,48.57142857142857,22
2021,부산역,서울역,135,161.5,164.86363636363637,16.784615384615385,66
2021,상봉역,서울역,25,26.0,26.2,92.11111111111111,10
2021,서대전역,서울역,78,78.5,78.5,657.0,2
2021,서대전역,용산역,61,68.0,68.18181818181819,85.0,11
2021,서원주역,서울역,65,66.0,65.66666666666667,185.0,3
2021,수원역,서울역,31,31.0,31.0,156.8,6
2021,순천역,서울역,169,176.0,175.16666666666666,173.0,6
2021,순천역,용산역,143,165.0,166.25,67.66666666666667,16
2021,신경주역,서울역,120,127.5,131.33333333333334,45.130434782608695,24
2021,양평역,서울역,47,48.5,48.75,91.54545454545455,12
2021,여수엑스포역,서울역,191,198.0,197.16666666666666,173.0,6
2021,여수엑스포역,용산역,165,187.0,187.9375,67.66666666666667,16
2021,여천역,서울역,184,190.0,189.33333333333334,173.0,6
2021,여천역,용산역,158,179.0,178.42857142857142,78.0,14
2021,영등포역,서울역,9,9.0,9.0,156.8,6
2021,오송역,서울역,43,54.0,52.80952380952381,16.758064516129032,63
2021,오송역,용산역,42,50.0,51.54838709677419,34.43333333333333,31
2021,용산역,서울역,5,5.0,8.2,61.92857142857143,15
2021,울산역,서울역,122,139.0,140.1315789473684,29.324324324324323,38
2021,익산역,서울역,80,96.0,98.66666666666667,62.0,15
2021,익산역,용산역,70,86.0,90.97727272727273,24.023255813953487,44
2021,장성역,서울역,184,185.5,185.5,653.0,2
2021,장성역,용산역,177,178.0,178.0,653.0,2
2021,전주역,서울역,110,114.5,115.16666666666667,173.4,6
2021,전주역,용산역,87,106.0,111.11111111111111,59.588235294117645,18
2021,정동진역,서울역,128,130.5,131.0,228.66666666666666,4
2021,정읍역,서울역,102,116.0,127.14285714285714,144.5,7
2021,정읍역,용산역,87,105.0,109.0,63.2,16
2021,진부역,서울역,98,102.0,102.91666666666667,91.18181818181819,12
2021,진영역,서울역,154,165.0,163.71428571428572,149.5,7
2021,진주역,서울역,197,210.0,208.88888888888889,103.625,9
2021,창원역,서울역,165,179.0,178.28571428571428,167.16666666666666,7
2021,창원중앙역,서울역,159,171.0,169.69230769230768,80.5,13
2021,천안아산역,서울역,35,41.0,41.294117647058826,28.0,51
2021,천안아산역,용산역,35,40.0,40.78260869565217,43.18181818181818,23
2021,청량리역,서울역,19,20.0,19.88888888888889,84.0,18
2021,평창역,서울역,89,95.0,94.84615384615384,79.58333333333333,13
2021,포항역,서울역,138,150.5,149.8125,63.93333333333333,16
2021,횡성역,서울역,77,80.0,79.4,99.55555555555556,10
2022,강릉역,서울역,111,119.0,120.28571428571429,78.84615384615384,14
2022,경산역,서울역,128,129.0,129.0,747.0,2
2022,계룡역,서울역,94,94.5,94.5,657.0,2
2022,계룡역,용산역,77,83.0,83.11111111111111,106.375,9
2022,곡성역,서울역,146,150.5,150.25,245.33333333333334,4
2022,곡성역,용산역,131,142.0,144.25,105.14285714285714,8
2022,공주역,서울역,70,78.0,77.8,96.44444444444444,10
2022,공주역,용산역,61,68.0,67.75,59.266666666666666,16
2022,광명역,서울역,16,16.0,18.282608695652176,15.714285714285714,92
2022,광명역,용산역,14,14.0,15.72972972972973,27.61111111111111,37
2022,광주송정역,서울역,109,127.0,141.0,108.375,9
2022,광주송정역,용산역,99,118.0,122.43478260869566,46.04545454545455,23
2022,구례구역,서울역,154,160.0,160.33333333333334,392.5,3
2022,구례구역,용산역,135,151.0,154.42857142857142,154.0,7
2022,구포역,서울역,163,173.0,172.55555555555554,120.75,9
2022,김제역,서울역,151,152.0,152.0,654.0,2
2022,김제역,용산역,143,144.5,144.5,654.0,2
2022,김천(구미)역,서울역,84,90.0,91.02777777777777,28.114285714285714,36
2022,나주역,서울역,131,145.0,155.0,216.75,5
2022,나주역,용산역,109,130.0,132.46666666666667,70.85714285714286,15
2022,남원역,서울역,136,140.5,141.0,173.2,6
2022,남원역,용산역,113,131.0,132.9375,67.46666666666667,16
2022,논산역,서울역,112,112.5,112.5,657.0,2
2022,논산역,용산역,95,101.0,101.11111111111111,106.375,9
2022,대전역,서울역,53,66.0,68.0990099009901,13.99,101
2022,동대구역,서울역,94,112.0,112.18181818181819,11.020408163265307,99
2022,동해역,서울역,156,159.0,159.25,228.33333333333334,4
2022,둔내역,서울역,83,85.0,85.33333333333333,125.75,9
2022,마산역,서울역,171,183.5,182.3125,66.86666666666666,16
2022,만종역,서울역,68,70.0,70.33333333333333,72.85714285714286,15
2022,목포역,서울역,143,172.0,183.85714285714286,144.5,7
2022,목포역,용산역,136,157.5,161.77777777777777,58.35294117647059,18
2022,묵호역,서울역,149,152.0,152.25,228.33333333333334,4
2022,밀양역,서울역,135,145.5,144.6818181818182,48.57142857142857,22
2022,부산역,서울역,135,161.5,164.86363636363637,16.784615384615385,66
2022,상봉역,서울역,25,26.0,26.2,92.11111111111111,10
2022,서대전역,서울역,78,78.5,78.5,657.0,2
2022,서대전역,용산역,61,68.0,68.18181818181819,85.0,11
2022,서원주역,서울역,65,66.0,65.66666666666667,185.0,3
2022,수원역,서울역,31,31.0,31.0,156.8,6
2022,순천역,서울역,169,176.0,175.16666666666666,173.0,6
2022,순천역,용산역,143,165.0,166.25,67.66666666666667,16
2022,신경주역,서울역,120,127.5,131.33333333333334,45.130434782608695,24
2022,양평역,서울역,47,48.5,48.75,91.54545454545455,12
2022,여수엑스포역,서울역,191,198.0,197.16666666666666,173.0,6
2022,여수엑스포역,용산역,165,187.0,187.9375,67.66666666666667,16
2022,여천역,서울역,184,190.0,189.33333333333334,173.0,6
2022,여천역,용산역,158,179.0,178.42857142857142,78.0,14
2022,영등포역,서울역,9,9.0,9.0,156.8,6
2022,오송역,서울역,43,54.0,52.80952380952381,16.758064516129032,63
2022,오송역,용산역,42,50.0,51.54838709677419,34.43333333333333,31
2022,용산역,서울역,5,5.0,8.2,61.92857142857143,15
2022,울산역,서울역,122,139.0,140.1315789473684,29.324324324324323,38
2022,익산역,서울역,80,96.0,98.66666666666667,62.0,15
2022,익산역,용산역,70,86.0,90.97727272727273,24.023255813953487,44
2022,장성역,서울역,184,185.5,185.5,653.0,2
2022,장성역,용산역,177,178.0,178.0,653.0,2
2022,전주역,서울역,110,114.5,115.16666666666667,173.4,6
2022,전주역,용산역,87,106.0,111.11111111111111,59.588235294117645,18
2022,정동진역,서울역,128,130.5,131.0,228.66666666666666,4
2022,정읍역,서울역,102,116.0,127.14285714285714,144.5,7
2022,정읍역,용산역,87,105.0,109.0,63.2,16
2022,진부역,서울역,98,102.0,102.91666666666667,91.18181818181819,12
2022,진영역,서울역,154,165.0,163.71428571428572,149.5,7
2022,진주역,서울역,197,210.0,208.88888888888889,103.625,9
2022,창원역,서울역,165,179.0,178.28571428571428,167.16666666666666,7
2022,창원중앙역,서울역,159,171.0,169.69230769230768,80.5,13
2022,천안아산역,서울역,35,41.0,41.294117647058826,28.0,51
2022,천안아산역,용산역,35,40.0,40.78260869565217,43.18181818181818,23
2022,청량리역,서울역,19,20.0,19.88888888888889,84.0,18
2022,평창역,서울역,89,95.0,94.84615384615384,79.58333333333333,13
2022,포항역,서울역,138,150.5,149.8125,63.93333333333333,16
2022,횡성역,서울역,77,80.0,79.4,99.55555555555556,10
2023,강릉역,서울역,111,122.0,122.14285714285714,79.07692307692308,14
2023,경산역,서울역,126,131.0,129.66666666666666,373.0,3
2023,경주역,서울역,122,132.0,133.53571428571428,38.44444444444444,28
2023,계룡역,서울역,97,97.0,97.0,219.0,4
2023,계룡역,용산역,79,85.0,85.25,77.27272727272727,12
2023,곡성역,서울역,143,152.0,151.25,245.66666666666666,4
2023,곡성역,용산역,134,144.0,146.22222222222223,92.125,9
2023,공주역,서울역,69,80.0,77.63636363636364,86.2,11
2023,공주역,용산역,64,70.0,69.76470588235294,53.875,17
2023,광명역,서울역,18,18.0,20.067961165048544,14.019607843137255,103
2023,광명역,용산역,16,18.0,17.61904761904762,24.21951219512195,42
2023,광주송정역,서울역,119,134.0,153.0,96.55555555555556,10
2023,광주송정역,용산역,105,124.5,132.80769230769232,40.48,26
2023,구례구역,서울역,153,162.5,170.5,259.6666666666667,4
2023,구례구역,용산역,137,153.0,159.44444444444446,114.75,9
2023,구포역,서울역,170,183.0,181.11111111111111,119.625,9
2023,김제역,서울역,153,160.0,157.66666666666666,325.0,3
2023,김제역,용산역,148,149.0,148.66666666666666,325.0,3
2023,김천(구미)역,서울역,86,92.0,92.8,25.23076923076923,40
2023,나주역,서울역,138,144.0,155.66666666666666,173.8,6
2023,나주역,용산역,115,136.0,140.64705882352942,61.8125,17
2023,남원역,서울역,132,142.0,146.125,123.0,8
2023,남원역,용산역,119,133.0,137.0,59.11764705882353,18
2023,논산역,서울역,115,115.0,115.0,219.0,4
2023,논산역,용산역,97,103.0,103.33333333333333,77.27272727272727,12
2023,단양역,서울역,110,112.0,113.33333333333333,267.5,3
2023,대전역,서울역,55,68.0,69.73214285714286,9.585585585585585,112
2023,동대구역,서울역,99,115.0,115.04545454545455,9.53211009174312,110
2023,동해역,서울역,156,159.0,159.25,228.33333333333334,4
2023,둔내역,서울역,83,86.0,86.77777777777777,126.125,9
2023,마산역,서울역,173,188.0,186.8421052631579,55.72222222222222,19
2023,만종역,서울역,68,71.5,71.78571428571429,78.6923076923077,14
2023,목포역,서울역,156,174.0,193.55555555555554,108.625,9
2023,목포역,용산역,143,164.0,173.33333333333334,49.45,21
2023,묵호역,서울역,149,151.5,152.0,228.33333333333334,4
2023,물금역,서울역,159,173.5,171.5,155.6,6
2023,밀양역,서울역,137,150.0,149.24,42.5,25
2023,부산역,서울역,146,165.0,169.1159420289855,15.455882352941176,69
2023,상봉역,서울역,26,26.0,26.25,102.0,8
2023,서대구역,서울역,96,110.0,109.06666666666666,65.71428571428571,15
2023,서대전역,서울역,81,81.0,81.0,219.0,4
2023,서대전역,용산역,63,69.5,70.0,65.38461538461539,14
2023,서원주역,서울역,65,66.0,67.54545454545455,67.5,11
2023,수원역,서울역,33,33.0,33.0,156.8,6
2023,순천역,서울역,166,177.5,179.625,122.85714285714286,8
2023,순천역,용산역,149,166.0,170.5,59.294117647058826,18
2023,안동역,서울역,151,156.0,155.75,177.33333333333334,4
2023,양평역,서울역,47,48.5,48.92857142857143,77.46153846153847,14
2023,여수엑스포역,서울역,188,199.5,201.625,122.85714285714286,8
2023,여수엑스포역,용산역,170,188.0,192.16666666666666,59.35294117647059,18
2023,여천역,서울역,180,191.5,193.875,122.85714285714286,8
2023,여천역,용산역,163,180.0,183.125,67.2,16
2023,영등포역,서울역,11,11.0,11.0,156.8,6
2023,영주역,서울역,131,136.0,135.75,177.33333333333334,4
2023,오송역,서울역,45,56.0,54.696969696969695,15.984615384615385,66
2023,오송역,용산역,44,52.0,52.90909090909091,32.25,33
2023,용산역,서울역,5,7.0,7.666666666666667,50.588235294117645,18
2023,울산역,서울역,124,143.0,144.3095238095238,25.24390243902439,42
2023,원주역,서울역,77,79.0,80.25,178.33333333333334,4
2023,익산역,서울역,83,98.0,103.88888888888889,50.705882352941174,18
2023,익산역,용산역,73,88.0,94.89795918367346,21.520833333333332,49
2023,장성역,서울역,186,193.0,190.66666666666666,325.0,3
2023,장성역,용산역,181,182.0,181.66666666666666,325.0,3
2023,전주역,서울역,107,116.0,120.25,123.14285714285714,8
2023,전주역,용산역,93,108.0,115.85714285714286,50.3,21
2023,정동진역,서울역,128,130.0,130.75,228.66666666666666,4
2023,정읍역,서울역,101,125.0,137.71428571428572,112.0,7
2023,정읍역,용산역,92,106.0,117.3157894736842,52.333333333333336,19
2023,제천역,서울역,93,96.0,97.0,178.33333333333334,4
2023,진부(오대산)역,서울역,99,103.5,104.58333333333333,91.45454545454545,12
2023,진영역,서울역,156,166.5,166.5,99.44444444444444,10
2023,진주역,서울역,199,214.0,213.75,75.63636363636364,12
2023,창원역,서울역,168,186.0,183.875,143.28571428571428,8
2023,창원중앙역,서울역,161,176.0,174.35294117647058,60.375,17
2023,천안아산역,서울역,38,43.0,43.69642857142857,25.454545454545453,56
2023,천안아산역,용산역,37,43.0,42.56,39.541666666666664,25
2023,청량리역,서울역,19,20.0,20.181818181818183,68.0,22
2023,평창역,서울역,89,96.0,96.38461538461539,80.25,13
2023,포항역,서울역,140,152.0,151.57142857142858,47.95,21
2023,풍기역,서울역,120,124.0,123.0,205.5,3
2023,횡성역,서울역,77,80.5,81.3,100.44444444444444,10
2024,강릉역,서울역,111,122.0,122.35714285714286,79.07692307692308,14
2024,경산역,서울역,126,130.0,129.33333333333334,376.5,3
2024,경주역,서울역,122,132.0,133.25925925925927,39.92307692307692,27
2024,계룡역,서울역,97,97.0,97.0,219.0,4
2024,계룡역,용산역,79,85.0,85.08333333333333,77.27272727272727,12
2024,곡성역,서울역,143,152.0,151.25,245.66666666666666,4
2024,곡성역,용산역,135,144.0,146.77777777777777,92.125,9
2024,공주역,서울역,69,78.5,77.58333333333333,78.36363636363636,12
2024,공주역,용산역,64,70.0,69.94117647058823,53.875,17
2024,광명역,서울역,18,18.0,19.903846153846153,13.883495145631068,104
2024,광명역,용산역,16,18.0,17.609756097560975,24.825,41
2024,광주송정역,서울역,107,134.0,148.27272727272728,86.9,11
2024,광주송정역,용산역,102,125.0,131.22222222222223,38.92307692307692,27
2024,구례구역,서울역,153,162.5,170.5,259.6666666666667,4
2024,구례구역,용산역,137,153.0,159.44444444444446,114.75,9
2024,구포역,서울역,170,183.0,181.22222222222223,119.625,9
2024,김제역,서울역,153,160.0,157.66666666666666,325.0,3
2024,김제역,용산역,148,149.0,148.66666666666666,325.0,3
2024,김천(구미)역,서울역,80,92.5,93.84210526315789,26.594594594594593,38
2024,나주역,서울역,132,144.0,153.14285714285714,144.83333333333334,7
2024,나주역,용산역,115,135.0,137.41176470588235,61.8125,17
2024,남원역,서울역,132,142.0,146.125,123.0,8
2024,남원역,용산역,119,133.0,137.27777777777777,59.11764705882353,18
2024,논산역,서울역,115,115.0,115.0,219.0,4
2024,논산역,용산역,97,103.0,103.16666666666667,77.27272727272727,12
2024,단양역,서울역,111,113.0,113.33333333333333,267.5,3
2024,대전역,서울역,55,68.0,69.95762711864407,9.094017094017094,118
