region_sido,region_sigungu,year,shock_station,line,distance_to_station,ktx_date,shock_year,ktx_shock_did
강원,강릉시,2007,강릉역,경강선(강릉선),8.379574029951039,2017-12-22,2018,0
강원,강릉시,2008,강릉역,경강선(강릉선),8.379574029951039,2017-12-22,2018,0
강원,강릉시,2009,강릉역,경강선(강릉선),8.379574029951039,2017-12-22,2018,0
강원,강릉시,2010,강릉역,경강선(강릉선),8.379574029951039,2017-12-22,2018,0
강원,강릉시,2011,강릉역,경강선(강릉선),8.379574029951039,2017-12-22,2018,0
강원,강릉시,2012,강릉역,경강선(강릉선),8.379574029951039,2017-12-22,2018,0
강원,강릉시,2013,강릉역,경강선(강릉선),8.379574029951039,2017-12-22,2018,0
강원,강릉시,2014,강릉역,경강선(강릉선),8.379574029951039,2017-12-22,2018,0
강원,강릉시,2015,강릉역,경강선(강릉선),8.379574029951039,2017-12-22,2018,0
강원,강릉시,2016,강릉역,경강선(강릉선),8.379574029951039,2017-12-22,2018,0
강원,강릉시,2017,강릉역,경강선(강릉선),8.379574029951039,2017-12-22,2018,0
강원,강릉시,2018,강릉역,경강선(강릉선),8.379574029951039,2017-12-22,2018,1
강원,강릉시,2019,강릉역,경강선(강릉선),8.379574029951039,2017-12-22,2018,1
강원,강릉시,2020,강릉역,경강선(강릉선),8.379574029951039,2017-12-22,2018,1
강원,강릉시,2021,강릉역,경강선(강릉선),8.379574029951039,2017-12-22,2018,1
강원,강릉시,2022,강릉역,경강선(강릉선),8.379574029951039,2017-12-22,2018,1
강원,강릉시,2023,강릉역,경강선(강릉선),8.379574029951039,2017-12-22,2018,1
강원,강릉시,2024,강릉역,경강선(강릉선),8.379574029951039,2017-12-22,2018,1
강원,강릉시,2025,강릉역,경강선(강릉선),8.379574029951039,2017-12-22,2018,1
강원,고성군,2007,,,,,,0
강원,고성군,2008,,,,,,0
강원,고성군,2009,,,,,,0
강원,고성군,2010,,,,,,0
강원,고성군,2011,,,,,,0
강원,고성군,2012,,,,,,0
강원,고성군,2013,,,,,,0
강원,고성군,2014,,,,,,0
강원,고성군,2015,,,,,,0
강원,고성군,2016,,,,,,0
강원,고성군,2017,,,,,,0
강원,고성군,2018,,,,,,0
강원,고성군,2019,,,,,,0
강원,고성군,2020,,,,,,0
강원,고성군,2021,,,,,,0
강원,고성군,2022,,,,,,0
강원,고성군,2023,,,,,,0
강원,고성군,2024,,,,,,0
강원,고성군,2025,,,,,,0
강원,동해시,2007,강릉역,경강선(강릉선),31.656054729605966,2017-12-22,2018,0
강원,동해시,2008,강릉역,경강선(강릉선),31.656054729605966,2017-12-22,2018,0
강원,동해시,2009,강릉역,경강선(강릉선),31.656054729605966,2017-12-22,2018,0
강원,동해시,2010,강릉역,경강선(강릉선),31.656054729605966,2017-12-22,2018,0
강원,동해시,2011,강릉역,경강선(강릉선),31.656054729605966,2017-12-22,2018,0
강원,동해시,2012,강릉역,경강선(강릉선),31.656054729605966,2017-12-22,2018,0
강원,동해시,2013,강릉역,경강선(강릉선),31.656054729605966,2017-12-22,2018,0
강원,동해시,2014,강릉역,경강선(강릉선),31.656054729605966,2017-12-22,2018,0
강원,동해시,2015,강릉역,경강선(강릉선),31.656054729605966,2017-12-22,2018,0
강원,동해시,2016,강릉역,경강선(강릉선),31.656054729605966,2017-12-22,2018,0
강원,동해시,2017,강릉역,경강선(강릉선),31.656054729605966,2017-12-22,2018,0
강원,동해시,2018,강릉역,경강선(강릉선),31.656054729605966,2017-12-22,2018,1
강원,동해시,2019,강릉역,경강선(강릉선),31.656054729605966,2017-12-22,2018,1
강원,동해시,2020,강릉역,경강선(강릉선),31.656054729605966,2017-12-22,2018,1
강원,동해시,2021,강릉역,경강선(강릉선),31.656054729605966,2017-12-22,2018,1
강원,동해시,2022,강릉역,경강선(강릉선),31.656054729605966,2017-12-22,2018,1
강원,동해시,2023,강릉역,경강선(강릉선),31.656054729605966,2017-12-22,2018,1
강원,동해시,2024,강릉역,경강선(강릉선),31.656054729605966,2017-12-22,2018,1
강원,동해시,2025,강릉역,경강선(강릉선),31.656054729605966,2017-12-22,2018,1
강원,삼척시,2007,동해역,영동선,24.50281444379794,2020-03-02,2020,0
강원,삼척시,2008,동해역,영동선,24.50281444379794,2020-03-02,2020,0
강원,삼척시,2009,동해역,영동선,24.50281444379794,2020-03-02,2020,0
강원,삼척시,2010,동해역,영동선,24.50281444379794,2020-03-02,2020,0
강원,삼척시,2011,동해역,영동선,24.50281444379794,2020-03-02,2020,0
강원,삼척시,2012,동해역,영동선,24.50281444379794,2020-03-02,2020,0
강원,삼척시,2013,동해역,영동선,24.50281444379794,2020-03-02,2020,0
강원,삼척시,2014,동해역,영동선,24.50281444379794,2020-03-02,2020,0
강원,삼척시,2015,동해역,영동선,24.50281444379794,2020-03-02,2020,0
강원,삼척시,2016,동해역,영동선,24.50281444379794,2020-03-02,2020,0
강원,삼척시,2017,동해역,영동선,24.50281444379794,2020-03-02,2020,0
강원,삼척시,2018,동해역,영동선,24.50281444379794,2020-03-02,2020,0
강원,삼척시,2019,동해역,영동선,24.50281444379794,2020-03-02,2020,0
강원,삼척시,2020,동해역,영동선,24.50281444379794,2020-03-02,2020,1
강원,삼척시,2021,동해역,영동선,24.50281444379794,2020-03-02,2020,1
강원,삼척시,2022,동해역,영동선,24.50281444379794,2020-03-02,2020,1
강원,삼척시,2023,동해역,영동선,24.50281444379794,2020-03-02,2020,1
강원,삼척시,2024,동해역,영동선,24.50281444379794,2020-03-02,2020,1
강원,삼척시,2025,동해역,영동선,24.50281444379794,2020-03-02,2020,1
강원,속초시,2007,,,,,,0
강원,속초시,2008,,,,,,0
강원,속초시,2009,,,,,,0
강원,속초시,2010,,,,,,0
강원,속초시,2011,,,,,,0
강원,속초시,2012,,,,,,0
강원,속초시,2013,,,,,,0
강원,속초시,2014,,,,,,0
강원,속초시,2015,,,,,,0
강원,속초시,2016,,,,,,0
강원,속초시,2017,,,,,,0
강원,속초시,2018,,,,,,0
강원,속초시,2019,,,,,,0
강원,속초시,2020,,,,,,0
강원,속초시,2021,,,,,,0
강원,속초시,2022,,,,,,0
강원,속초시,2023,,,,,,0
강원,속초시,2024,,,,,,0
강원,속초시,2025,,,,,,0
강원,양구군,2007,,,,,,0
강원,양구군,2008,,,,,,0
강원,양구군,2009,,,,,,0
강원,양구군,2010,,,,,,0
강원,양구군,2011,,,,,,0
강원,양구군,2012,,,,,,0
강원,양구군,2013,,,,,,0
강원,양구군,2014,,,,,,0
강원,양구군,2015,,,,,,0
강원,양구군,2016,,,,,,0
강원,양구군,2017,,,,,,0
강원,양구군,2018,,,,,,0
강원,양구군,2019,,,,,,0
강원,양구군,2020,,,,,,0
강원,양구군,2021,,,,,,0
강원,양구군,2022,,,,,,0
강원,양구군,2023,,,,,,0
강원,양구군,2024,,,,,,0
강원,양구군,2025,,,,,,0
강원,양양군,2007,강릉역,경강선(강릉선),37.79569078700441,2017-12-22,2018,0
강원,양양군,2008,강릉역,경강선(강릉선),37.79569078700441,2017-12-22,2018,0
강원,양양군,2009,강릉역,경강선(강릉선),37.79569078700441,2017-12-22,2018,0
강원,양양군,2010,강릉역,경강선(강릉선),37.79569078700441,2017-12-22,2018,0
강원,양양군,2011,강릉역,경강선(강릉선),37.79569078700441,2017-12-22,2018,0
강원,양양군,2012,강릉역,경강선(강릉선),37.79569078700441,2017-12-22,2018,0
강원,양양군,2013,강릉역,경강선(강릉선),37.79569078700441,2017-12-22,2018,0
강원,양양군,2014,강릉역,경강선(강릉선),37.79569078700441,2017-12-22,2018,0
강원,양양군,2015,강릉역,경강선(강릉선),37.79569078700441,2017-12-22,2018,0
강원,양양군,2016,강릉역,경강선(강릉선),37.79569078700441,2017-12-22,2018,0
강원,양양군,2017,강릉역,경강선(강릉선),37.79569078700441,2017-12-22,2018,0
강원,양양군,2018,강릉역,경강선(강릉선),37.79569078700441,2017-12-22,2018,1
강원,양양군,2019,강릉역,경강선(강릉선),37.79569078700441,2017-12-22,2018,1
강원,양양군,2020,강릉역,경강선(강릉선),37.79569078700441,2017-12-22,2018,1
강원,양양군,2021,강릉역,경강선(강릉선),37.79569078700441,2017-12-22,2018,1
강원,양양군,2022,강릉역,경강선(강릉선),37.79569078700441,2017-12-22,2018,1
강원,양양군,2023,강릉역,경강선(강릉선),37.79569078700441,2017-12-22,2018,1
강원,양양군,2024,강릉역,경강선(강릉선),37.79569078700441,2017-12-22,2018,1
강원,양양군,2025,강릉역,경강선(강릉선),37.79569078700441,2017-12-22,2018,1
강원,영월군,2007,제천역,중앙선(청량리-도담),27.621876314059527,2021-01-05,2021,0
강원,영월군,2008,제천역,중앙선(청량리-도담),27.621876314059527,2021-01-05,2021,0
강원,영월군,2009,제천역,중앙선(청량리-도담),27.621876314059527,2021-01-05,2021,0
강원,영월군,2010,제천역,중앙선(청량리-도담),27.621876314059527,2021-01-05,2021,0
강원,영월군,2011,제천역,중앙선(청량리-도담),27.621876314059527,2021-01-05,2021,0
강원,영월군,2012,제천역,중앙선(청량리-도담),27.621876314059527,2021-01-05,2021,0
강원,영월군,2013,제천역,중앙선(청량리-도담),27.621876314059527,2021-01-05,2021,0
강원,영월군,2014,제천역,중앙선(청량리-도담),27.621876314059527,2021-01-05,2021,0
강원,영월군,2015,제천역,중앙선(청량리-도담),27.621876314059527,2021-01-05,2021,0
강원,영월군,2016,제천역,중앙선(청량리-도담),27.621876314059527,2021-01-05,2021,0
강원,영월군,2017,제천역,중앙선(청량리-도담),27.621876314059527,2021-01-05,2021,0
강원,영월군,2018,제천역,중앙선(청량리-도담),27.621876314059527,2021-01-05,2021,0
강원,영월군,2019,제천역,중앙선(청량리-도담),27.621876314059527,2021-01-05,2021,0
강원,영월군,2020,제천역,중앙선(청량리-도담),27.621876314059527,2021-01-05,2021,0
강원,영월군,2021,제천역,중앙선(청량리-도담),27.621876314059527,2021-01-05,2021,1
강원,영월군,2022,제천역,중앙선(청량리-도담),27.621876314059527,2021-01-05,2021,1
강원,영월군,2023,제천역,중앙선(청량리-도담),27.621876314059527,2021-01-05,2021,1
강원,영월군,2024,제천역,중앙선(청량리-도담),27.621876314059527,2021-01-05,2021,1
강원,영월군,2025,제천역,중앙선(청량리-도담),27.621876314059527,2021-01-05,2021,1
강원,원주시,2007,만종역,경강선(강릉선),6.075599914585385,2017-12-22,2018,0
강원,원주시,2008,만종역,경강선(강릉선),6.075599914585385,2017-12-22,2018,0
강원,원주시,2009,만종역,경강선(강릉선),6.075599914585385,2017-12-22,2018,0
강원,원주시,2010,만종역,경강선(강릉선),6.075599914585385,2017-12-22,2018,0
강원,원주시,2011,만종역,경강선(강릉선),6.075599914585385,2017-12-22,2018,0
강원,원주시,2012,만종역,경강선(강릉선),6.075599914585385,2017-12-22,2018,0
강원,원주시,2013,만종역,경강선(강릉선),6.075599914585385,2017-12-22,2018,0
강원,원주시,2014,만종역,경강선(강릉선),6.075599914585385,2017-12-22,2018,0
강원,원주시,2015,만종역,경강선(강릉선),6.075599914585385,2017-12-22,2018,0
강원,원주시,2016,만종역,경강선(강릉선),6.075599914585385,2017-12-22,2018,0
강원,원주시,2017,만종역,경강선(강릉선),6.075599914585385,2017-12-22,2018,0
강원,원주시,2018,만종역,경강선(강릉선),6.075599914585385,2017-12-22,2018,1
강원,원주시,2019,만종역,경강선(강릉선),6.075599914585385,2017-12-22,2018,1
강원,원주시,2020,만종역,경강선(강릉선),6.075599914585385,2017-12-22,2018,1
강원,원주시,2021,만종역,경강선(강릉선),6.075599914585385,2017-12-22,2018,1
강원,원주시,2022,만종역,경강선(강릉선),6.075599914585385,2017-12-22,2018,1
강원,원주시,2023,만종역,경강선(강릉선),6.075599914585385,2017-12-22,2018,1
강원,원주시,2024,만종역,경강선(강릉선),6.075599914585385,2017-12-22,2018,1
강원,원주시,2025,만종역,경강선(강릉선),6.075599914585385,2017-12-22,2018,1
강원,인제군,2007,,,,,,0
강원,인제군,2008,,,,,,0
강원,인제군,2009,,,,,,0
강원,인제군,2010,,,,,,0
강원,인제군,2011,,,,,,0
강원,인제군,2012,,,,,,0
강원,인제군,2013,,,,,,0
강원,인제군,2014,,,,,,0
강원,인제군,2015,,,,,,0
강원,인제군,2016,,,,,,0
강원,인제군,2017,,,,,,0
강원,인제군,2018,,,,,,0
강원,인제군,2019,,,,,,0
강원,인제군,2020,,,,,,0
강원,인제군,2021,,,,,,0
강원,인제군,2022,,,,,,0
강원,인제군,2023,,,,,,0
강원,인제군,2024,,,,,,0
강원,인제군,2025,,,,,,0
강원,정선군,2007,강릉역,경강선(강릉선),44.961349539712366,2017-12-22,2018,0
강원,정선군,2008,강릉역,경강선(강릉선),44.961349539712366,2017-12-22,2018,0
강원,정선군,2009,강릉역,경강선(강릉선),44.961349539712366,2017-12-22,2018,0
강원,정선군,2010,강릉역,경강선(강릉선),44.961349539712366,2017-12-22,2018,0
강원,정선군,2011,강릉역,경강선(강릉선),44.961349539712366,2017-12-22,2018,0
강원,정선군,2012,강릉역,경강선(강릉선),44.961349539712366,2017-12-22,2018,0
강원,정선군,2013,강릉역,경강선(강릉선),44.961349539712366,2017-12-22,2018,0
강원,정선군,2014,강릉역,경강선(강릉선),44.961349539712366,2017-12-22,2018,0
강원,정선군,2015,강릉역,경강선(강릉선),44.961349539712366,2017-12-22,2018,0
강원,정선군,2016,강릉역,경강선(강릉선),44.961349539712366,2017-12-22,2018,0
강원,정선군,2017,강릉역,경강선(강릉선),44.961349539712366,2017-12-22,2018,0
강원,정선군,2018,강릉역,경강선(강릉선),44.961349539712366,2017-12-22,2018,1
강원,정선군,2019,강릉역,경강선(강릉선),44.961349539712366,2017-12-22,2018,1
강원,정선군,2020,강릉역,경강선(강릉선),44.961349539712366,2017-12-22,2018,1
강원,정선군,2021,강릉역,경강선(강릉선),44.961349539712366,2017-12-22,2018,1
강원,정선군,2022,강릉역,경강선(강릉선),44.961349539712366,2017-12-22,2018,1
강원,정선군,2023,강릉역,경강선(강릉선),44.961349539712366,2017-12-22,2018,1
강원,정선군,2024,강릉역,경강선(강릉선),44.961349539712366,2017-12-22,2018,1
강원,정선군,2025,강릉역,경강선(강릉선),44.961349539712366,2017-12-22,2018,1
강원,철원군,2007,,,,,,0
강원,철원군,2008,,,,,,0
강원,철원군,2009,,,,,,0
강원,철원군,2010,,,,,,0
강원,철원군,2011,,,,,,0
강원,철원군,2012,,,,,,0
강원,철원군,2013,,,,,,0
강원,철원군,2014,,,,,,0
강원,철원군,2015,,,,,,0
강원,철원군,2016,,,,,,0
강원,철원군,2017,,,,,,0
강원,철원군,2018,,,,,,0
강원,철원군,2019,,,,,,0
강원,철원군,2020,,,,,,0
강원,철원군,2021,,,,,,0
강원,철원군,2022,,,,,,0
강원,철원군,2023,,,,,,0
강원,철원군,2024,,,,,,0
강원,철원군,2025,,,,,,0
강원,춘천시,2007,,,,,,0
강원,춘천시,2008,,,,,,0
강원,춘천시,2009,,,,,,0
강원,춘천시,2010,,,,,,0
강원,춘천시,2011,,,,,,0
강원,춘천시,2012,,,,,,0
강원,춘천시,2013,,,,,,0
강원,춘천시,2014,,,,,,0
강원,춘천시,2015,,,,,,0
강원,춘천시,2016,,,,,,0
강원,춘천시,2017,,,,,,0
강원,춘천시,2018,,,,,,0
강원,춘천시,2019,,,,,,0
강원,춘천시,2020,,,,,,0
강원,춘천시,2021,,,,,,0
강원,춘천시,2022,,,,,,0
강원,춘천시,2023,,,,,,0
강원,춘천시,2024,,,,,,0
강원,춘천시,2025,,,,,,0
강원,태백시,2007,동해역,영동선,38.34618606954649,2020-03-02,2020,0
강원,태백시,2008,동해역,영동선,38.34618606954649,2020-03-02,2020,0
강원,태백시,2009,동해역,영동선,38.34618606954649,2020-03-02,2020,0
강원,태백시,2010,동해역,영동선,38.34618606954649,2020-03-02,2020,0
강원,태백시,2011,동해역,영동선,38.34618606954649,2020-03-02,2020,0
강원,태백시,2012,동해역,영동선,38.34618606954649,2020-03-02,2020,0
강원,태백시,2013,동해역,영동선,38.34618606954649,2020-03-02,2020,0
강원,태백시,2014,동해역,영동선,38.34618606954649,2020-03-02,2020,0
강원,태백시,2015,동해역,영동선,38.34618606954649,2020-03-02,2020,0
강원,태백시,2016,동해역,영동선,38.34618606954649,2020-03-02,2020,0
강원,태백시,2017,동해역,영동선,38.34618606954649,2020-03-02,2020,0
강원,태백시,2018,동해역,영동선,38.34618606954649,2020-03-02,2020,0
강원,태백시,2019,동해역,영동선,38.34618606954649,2020-03-02,2020,0
강원,태백시,2020,동해역,영동선,38.34618606954649,2020-03-02,2020,1
강원,태백시,2021,동해역,영동선,38.34618606954649,2020-03-02,2020,1
강원,태백시,2022,동해역,영동선,38.34618606954649,2020-03-02,2020,1
강원,태백시,2023,동해역,영동선,38.34618606954649,2020-03-02,2020,1
강원,태백시,2024,동해역,영동선,38.34618606954649,2020-03-02,2020,1
강원,태백시,2025,동해역,영동선,38.34618606954649,2020-03-02,2020,1
강원,평창군,2007,강릉역,경강선(강릉선),43.286234077370324,2017-12-22,2018,0
강원,평창군,2008,강릉역,경강선(강릉선),43.286234077370324,2017-12-22,2018,0
강원,평창군,2009,강릉역,경강선(강릉선),43.286234077370324,2017-12-22,2018,0
강원,평창군,2010,강릉역,경강선(강릉선),43.286234077370324,2017-12-22,2018,0
강원,평창군,2011,강릉역,경강선(강릉선),43.286234077370324,2017-12-22,2018,0
강원,평창군,2012,강릉역,경강선(강릉선),43.286234077370324,2017-12-22,2018,0
강원,평창군,2013,강릉역,경강선(강릉선),43.286234077370324,2017-12-22,2018,0
강원,평창군,2014,강릉역,경강선(강릉선),43.286234077370324,2017-12-22,2018,0
강원,평창군,2015,강릉역,경강선(강릉선),43.286234077370324,2017-12-22,2018,0
강원,평창군,2016,강릉역,경강선(강릉선),43.286234077370324,2017-12-22,2018,0
강원,평창군,2017,강릉역,경강선(강릉선),43.286234077370324,2017-12-22,2018,0
강원,평창군,2018,강릉역,경강선(강릉선),43.286234077370324,2017-12-22,2018,1
강원,평창군,2019,강릉역,경강선(강릉선),43.286234077370324,2017-12-22,2018,1
강원,평창군,2020,강릉역,경강선(강릉선),43.286234077370324,2017-12-22,2018,1
강원,평창군,2021,강릉역,경강선(강릉선),43.286234077370324,2017-12-22,2018,1
강원,평창군,2022,강릉역,경강선(강릉선),43.286234077370324,2017-12-22,2018,1
강원,평창군,2023,강릉역,경강선(강릉선),43.286234077370324,2017-12-22,2018,1
강원,평창군,2024,강릉역,경강선(강릉선),43.286234077370324,2017-12-22,2018,1
강원,평창군,2025,강릉역,경강선(강릉선),43.286234077370324,2017-12-22,2018,1
강원,홍천군,2007,만종역,경강선(강릉선),45.87673682233378,2017-12-22,2018,0
강원,홍천군,2008,만종역,경강선(강릉선),45.87673682233378,2017-12-22,2018,0
강원,홍천군,2009,만종역,경강선(강릉선),45.87673682233378,2017-12-22,2018,0
강원,홍천군,2010,만종역,경강선(강릉선),45.87673682233378,2017-12-22,2018,0
강원,홍천군,2011,만종역,경강선(강릉선),45.87673682233378,2017-12-22,2018,0
강원,홍천군,2012,만종역,경강선(강릉선),45.87673682233378,2017-12-22,2018,0
강원,홍천군,2013,만종역,경강선(강릉선),45.87673682233378,2017-12-22,2018,0
강원,홍천군,2014,만종역,경강선(강릉선),45.87673682233378,2017-12-22,2018,0
강원,홍천군,2015,만종역,경강선(강릉선),45.87673682233378,2017-12-22,2018,0
강원,홍천군,2016,만종역,경강선(강릉선),45.87673682233378,2017-12-22,2018,0
강원,홍천군,2017,만종역,경강선(강릉선),45.87673682233378,2017-12-22,2018,0
강원,홍천군,2018,만종역,경강선(강릉선),45.87673682233378,2017-12-22,2018,1
강원,홍천군,2019,만종역,경강선(강릉선),45.87673682233378,2017-12-22,2018,1
강원,홍천군,2020,만종역,경강선(강릉선),45.87673682233378,2017-12-22,2018,1
강원,홍천군,2021,만종역,경강선(강릉선),45.87673682233378,2017-12-22,2018,1
강원,홍천군,2022,만종역,경강선(강릉선),45.87673682233378,2017-12-22,2018,1
강원,홍천군,2023,만종역,경강선(강릉선),45.87673682233378,2017-12-22,2018,1
강원,홍천군,2024,만종역,경강선(강릉선),45.87673682233378,2017-12-22,2018,1
강원,홍천군,2025,만종역,경강선(강릉선),45.87673682233378,2017-12-22,2018,1
강원,화천군,2007,,,,,,0
강원,화천군,2008,,,,,,0
강원,화천군,2009,,,,,,0
강원,화천군,2010,,,,,,0
강원,화천군,2011,,,,,,0
강원,화천군,2012,,,,,,0
강원,화천군,2013,,,,,,0
강원,화천군,2014,,,,,,0
강원,화천군,2015,,,,,,0
강원,화천군,2016,,,,,,0
강원,화천군,2017,,,,,,0
강원,화천군,2018,,,,,,0
강원,화천군,2019,,,,,,0
강원,화천군,2020,,,,,,0
강원,화천군,2021,,,,,,0
강원,화천군,2022,,,,,,0
강원,화천군,2023,,,,,,0
강원,화천군,2024,,,,,,0
강원,화천군,2025,,,,,,0
강원,횡성군,2007,만종역,경강선(강릉선),23.253044617697967,2017-12-22,2018,0
강원,횡성군,2008,만종역,경강선(강릉선),23.253044617697967,2017-12-22,2018,0
강원,횡성군,2009,만종역,경강선(강릉선),23.253044617697967,2017-12-22,2018,0
강원,횡성군,2010,만종역,경강선(강릉선),23.253044617697967,2017-12-22,2018,0
강원,횡성군,2011,만종역,경강선(강릉선),23.253044617697967,2017-12-22,2018,0
강원,횡성군,2012,만종역,경강선(강릉선),23.253044617697967,2017-12-22,2018,0
강원,횡성군,2013,만종역,경강선(강릉선),23.253044617697967,2017-12-22,2018,0
강원,횡성군,2014,만종역,경강선(강릉선),23.253044617697967,2017-12-22,2018,0
강원,횡성군,2015,만종역,경강선(강릉선),23.253044617697967,2017-12-22,2018,0
강원,횡성군,2016,만종역,경강선(강릉선),23.253044617697967,2017-12-22,2018,0
강원,횡성군,2017,만종역,경강선(강릉선),23.253044617697967,2017-12-22,2018,0
강원,횡성군,2018,만종역,경강선(강릉선),23.253044617697967,2017-12-22,2018,1
강원,횡성군,2019,만종역,경강선(강릉선),23.253044617697967,2017-12-22,2018,1
강원,횡성군,2020,만종역,경강선(강릉선),23.253044617697967,2017-12-22,2018,1
강원,횡성군,2021,만종역,경강선(강릉선),23.253044617697967,2017-12-22,2018,1
강원,횡성군,2022,만종역,경강선(강릉선),23.253044617697967,2017-12-22,2018,1
강원,횡성군,2023,만종역,경강선(강릉선),23.253044617697967,2017-12-22,2018,1
강원,횡성군,2024,만종역,경강선(강릉선),23.253044617697967,2017-12-22,2018,1
강원,횡성군,2025,만종역,경강선(강릉선),23.253044617697967,2017-12-22,2018,1
경기,가평군,2007,,,,,,0
경기,가평군,2008,,,,,,0
경기,가평군,2009,,,,,,0
경기,가평군,2010,,,,,,0
경기,가평군,2011,,,,,,0
경기,가평군,2012,,,,,,0
경기,가평군,2013,,,,,,0
경기,가평군,2014,,,,,,0
경기,가평군,2015,,,,,,0
경기,가평군,2016,,,,,,0
경기,가평군,2017,,,,,,0
경기,가평군,2018,,,,,,0
경기,가평군,2019,,,,,,0
경기,가평군,2020,,,,,,0
경기,가평군,2021,,,,,,0
경기,가평군,2022,,,,,,0
경기,가평군,2023,,,,,,0
경기,가평군,2024,,,,,,0
경기,가평군,2025,,,,,,0
경기,고양시 덕양구,2007,,,,,,0
경기,고양시 덕양구,2008,,,,,,0
경기,고양시 덕양구,2009,,,,,,0
경기,고양시 덕양구,2010,,,,,,0
경기,고양시 덕양구,2011,,,,,,0
경기,고양시 덕양구,2012,,,,,,0
경기,고양시 덕양구,2013,,,,,,0
경기,고양시 덕양구,2014,,,,,,0
경기,고양시 덕양구,2015,,,,,,0
경기,고양시 덕양구,2016,,,,,,0
경기,고양시 덕양구,2017,,,,,,0
경기,고양시 덕양구,2018,,,,,,0
경기,고양시 덕양구,2019,,,,,,0
경기,고양시 덕양구,2020,,,,,,0
경기,고양시 덕양구,2021,,,,,,0
경기,고양시 덕양구,2022,,,,,,0
경기,고양시 덕양구,2023,,,,,,0
경기,고양시 덕양구,2024,,,,,,0
경기,고양시 덕양구,2025,,,,,,0
경기,고양시 일산 동구,2007,,,,,,0
경기,고양시 일산 동구,2008,,,,,,0
경기,고양시 일산 동구,2009,,,,,,0
경기,고양시 일산 동구,2010,,,,,,0
경기,고양시 일산 동구,2011,,,,,,0
경기,고양시 일산 동구,2012,,,,,,0
경기,고양시 일산 동구,2013,,,,,,0
경기,고양시 일산 동구,2014,,,,,,0
경기,고양시 일산 동구,2015,,,,,,0
경기,고양시 일산 동구,2016,,,,,,0
경기,고양시 일산 동구,2017,,,,,,0
경기,고양시 일산 동구,2018,,,,,,0
경기,고양시 일산 동구,2019,,,,,,0
경기,고양시 일산 동구,2020,,,,,,0
경기,고양시 일산 동구,2021,,,,,,0
경기,고양시 일산 동구,2022,,,,,,0
경기,고양시 일산 동구,2023,,,,,,0
경기,고양시 일산 동구,2024,,,,,,0
경기,고양시 일산 동구,2025,,,,,,0
경기,고양시 일산 서구,2007,,,,,,0
경기,고양시 일산 서구,2008,,,,,,0
경기,고양시 일산 서구,2009,,,,,,0
경기,고양시 일산 서구,2010,,,,,,0
경기,고양시 일산 서구,2011,,,,,,0
경기,고양시 일산 서구,2012,,,,,,0
경기,고양시 일산 서구,2013,,,,,,0
경기,고양시 일산 서구,2014,,,,,,0
경기,고양시 일산 서구,2015,,,,,,0
경기,고양시 일산 서구,2016,,,,,,0
경기,고양시 일산 서구,2017,,,,,,0
경기,고양시 일산 서구,2018,,,,,,0
경기,고양시 일산 서구,2019,,,,,,0
경기,고양시 일산 서구,2020,,,,,,0
경기,고양시 일산 서구,2021,,,,,,0
경기,고양시 일산 서구,2022,,,,,,0
경기,고양시 일산 서구,2023,,,,,,0
경기,고양시 일산 서구,2024,,,,,,0
경기,고양시 일산 서구,2025,,,,,,0
경기,과천시,2007,,,,,,0
경기,과천시,2008,,,,,,0
경기,과천시,2009,,,,,,0
경기,과천시,2010,,,,,,0
경기,과천시,2011,,,,,,0
경기,과천시,2012,,,,,,0
경기,과천시,2013,,,,,,0
경기,과천시,2014,,,,,,0
경기,과천시,2015,,,,,,0
경기,과천시,2016,,,,,,0
경기,과천시,2017,,,,,,0
경기,과천시,2018,,,,,,0
경기,과천시,2019,,,,,,0
경기,과천시,2020,,,,,,0
경기,과천시,2021,,,,,,0
경기,과천시,2022,,,,,,0
경기,과천시,2023,,,,,,0
경기,과천시,2024,,,,,,0
경기,과천시,2025,,,,,,0
경기,광명시,2007,,,,,,0
경기,광명시,2008,,,,,,0
경기,광명시,2009,,,,,,0
경기,광명시,2010,,,,,,0
경기,광명시,2011,,,,,,0
경기,광명시,2012,,,,,,0
경기,광명시,2013,,,,,,0
경기,광명시,2014,,,,,,0
경기,광명시,2015,,,,,,0
경기,광명시,2016,,,,,,0
경기,광명시,2017,,,,,,0
경기,광명시,2018,,,,,,0
경기,광명시,2019,,,,,,0
경기,광명시,2020,,,,,,0
경기,광명시,2021,,,,,,0
경기,광명시,2022,,,,,,0
경기,광명시,2023,,,,,,0
경기,광명시,2024,,,,,,0
경기,광명시,2025,,,,,,0
경기,광주시,2007,,,,,,0
경기,광주시,2008,,,,,,0
경기,광주시,2009,,,,,,0
경기,광주시,2010,,,,,,0
경기,광주시,2011,,,,,,0
경기,광주시,2012,,,,,,0
경기,광주시,2013,,,,,,0
경기,광주시,2014,,,,,,0
경기,광주시,2015,,,,,,0
경기,광주시,2016,,,,,,0
경기,광주시,2017,,,,,,0
경기,광주시,2018,,,,,,0
경기,광주시,2019,,,,,,0
경기,광주시,2020,,,,,,0
경기,광주시,2021,,,,,,0
경기,광주시,2022,,,,,,0
경기,광주시,2023,,,,,,0
경기,광주시,2024,,,,,,0
경기,광주시,2025,,,,,,0
경기,구리시,2007,,,,,,0
경기,구리시,2008,,,,,,0
경기,구리시,2009,,,,,,0
